symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,prem
SPY,,1,661,685.26,CALL,0,72,0,0,0.0
SPY,,1,661,685.26,PUT,1699,8904,0,0,0.0
SPY,,1,662,685.26,CALL,3,62,0,0,0.0
SPY,,1,662,685.26,PUT,1201,7304,0,0,0.0
SPY,,1,663,685.26,CALL,6,80,0,0,0.0
SPY,,1,663,685.26,PUT,655,5078,0,0,0.0
SPY,,1,664,685.26,CALL,1,142,0,0,0.0
SPY,,1,664,685.26,PUT,744,4173,0,0,0.0
SPY,,1,665,685.26,CALL,74,1109,0,0,0.0
SPY,,1,665,685.26,PUT,3552,8825,0,0,0.0
SPY,,1,666,685.26,CALL,12,225,0,0,0.0
SPY,,1,666,685.26,PUT,1247,8005,0,0,0.0
SPY,,1,667,685.26,CALL,9,145,0,0,0.0
SPY,,1,667,685.26,PUT,1520,6556,0,0,0.0
SPY,,1,668,685.26,CALL,13,100,0,0,0.0
SPY,,1,668,685.26,PUT,3113,9388,0,0,0.0
SPY,,1,669,685.26,CALL,27,383,0,0,0.0
SPY,,1,669,685.26,PUT,3299,5051,0,0,0.0
SPY,,1,670,685.26,CALL,335,1227,0,0,0.0
SPY,,1,670,685.26,PUT,17842,55996,0,0,0.0
SPY,,1,671,685.26,CALL,214,165,0,0,0.0
SPY,,1,671,685.26,PUT,3366,6457,0,0,0.0
SPY,,1,672,685.26,CALL,446,970,0,0,0.0
SPY,,1,672,685.26,PUT,3286,6100,0,0,0.0
SPY,,1,673,685.26,CALL,684,803,0,0,0.0
SPY,,1,673,685.26,PUT,4621,6118,0,0,0.0
SPY,,1,674,685.26,CALL,2292,2181,0,0,0.0
SPY,,1,674,685.26,PUT,3971,5425,0,0,0.0
SPY,,1,675,685.26,CALL,2492,3187,0,0,0.0
SPY,,1,675,685.26,PUT,10451,61317,0,0,0.0
SPY,,1,676,685.26,CALL,684,2135,0,0,0.0
SPY,,1,676,685.26,PUT,6276,11127,0,0,0.0
SPY,,1,677,685.26,CALL,2299,4854,0,0,0.0
SPY,,1,677,685.26,PUT,8082,9447,0,0,0.0
SPY,,1,678,685.26,CALL,3045,4833,0,0,0.0
SPY,,1,678,685.26,PUT,6862,6634,0,0,0.0
SPY,,1,679,685.26,CALL,4853,4542,0,0,0.0
SPY,,1,679,685.26,PUT,6645,5759,0,0,0.0
SPY,,1,680,685.26,CALL,5938,19166,0,0,0.0
SPY,,1,680,685.26,PUT,17292,66270,0,0,0.0
SPY,,1,681,685.26,CALL,9289,5083,0,0,0.0
SPY,,1,681,685.26,PUT,11740,8113,0,0,0.0
SPY,,1,682,685.26,CALL,15284,5069,0,0,0.0
SPY,,1,682,685.26,PUT,10895,6765,0,0,0.0
SPY,,1,683,685.26,CALL,18138,7620,0,0,0.0
SPY,,1,683,685.26,PUT,16953,3531,0,0,0.0
SPY,,1,684,685.26,CALL,27966,5510,0,0,0.0
SPY,,1,684,685.26,PUT,17961,5007,0,0,0.0
SPY,,1,685,685.26,CALL,38047,11187,0,0,0.0
SPY,,1,685,685.26,PUT,7107,7045,0,0,0.0
SPY,,1,686,685.26,CALL,21718,7364,0,0,0.0
SPY,,1,686,685.26,PUT,4385,5970,0,0,0.0
SPY,,1,687,685.26,CALL,18273,8423,0,0,0.0
SPY,,1,687,685.26,PUT,1859,6134,0,0,0.0
SPY,,1,688,685.26,CALL,28073,8673,0,0,0.0
SPY,,1,688,685.26,PUT,1462,5071,0,0,0.0
SPY,,1,689,685.26,CALL,16810,9513,0,0,0.0
SPY,,1,689,685.26,PUT,1459,2022,0,0,0.0
SPY,,1,690,685.26,CALL,49968,17138,0,0,0.0
SPY,,1,690,685.26,PUT,443,2797,0,0,0.0
SPY,,1,691,685.26,CALL,10374,9881,0,0,0.0
SPY,,1,691,685.26,PUT,187,2560,0,0,0.0
SPY,,1,692,685.26,CALL,6966,7759,0,0,0.0
SPY,,1,692,685.26,PUT,40,116,0,0,0.0
SPY,,1,693,685.26,CALL,17569,12793,0,0,0.0
SPY,,1,693,685.26,PUT,35,1062,0,0,0.0
SPY,,1,694,685.26,CALL,9006,6690,0,0,0.0
SPY,,1,694,685.26,PUT,367,887,0,0,0.0
SPY,,1,695,685.26,CALL,3349,11897,0,0,0.0
SPY,,1,695,685.26,PUT,33,466,0,0,0.0
SPY,,1,696,685.26,CALL,1336,13386,0,0,0.0
SPY,,1,696,685.26,PUT,7,351,0,0,0.0
SPY,,1,697,685.26,CALL,2898,10024,0,0,0.0
SPY,,1,697,685.26,PUT,3,67,0,0,0.0
SPY,,1,698,685.26,CALL,273,6004,0,0,0.0
SPY,,1,698,685.26,PUT,1,16,0,0,0.0
SPY,,1,699,685.26,CALL,453,19531,0,0,0.0
SPY,,1,699,685.26,PUT,1,13,0,0,0.0
SPY,,1,700,685.26,CALL,1341,22163,0,0,0.0
SPY,,1,700,685.26,PUT,21,36,0,0,0.0
SPY,,1,701,685.26,CALL,11416,10733,0,0,0.0
SPY,,1,701,685.26,PUT,1,4,0,0,0.0
SPY,,1,702,685.26,CALL,2653,6508,0,0,0.0
SPY,,1,702,685.26,PUT,0,0,0,0,0.0
SPY,,1,703,685.26,CALL,25,5202,0,0,0.0
SPY,,1,703,685.26,PUT,0,4,0,0,0.0
SPY,,1,704,685.26,CALL,24,2421,0,0,0.0
SPY,,1,704,685.26,PUT,1,4,0,0,0.0
SPY,,1,705,685.26,CALL,157,10755,0,0,0.0
SPY,,1,705,685.26,PUT,0,5,0,0,0.0
SPY,,1,706,685.26,CALL,49,3726,0,0,0.0
SPY,,1,706,685.26,PUT,0,0,0,0,0.0
SPY,,1,707,685.26,CALL,86,3369,0,0,0.0
SPY,,1,707,685.26,PUT,0,3,0,0,0.0
SPY,,1,708,685.26,CALL,43,3174,0,0,0.0
SPY,,1,708,685.26,PUT,2,0,0,0,0.0
SPY,,1,709,685.26,CALL,0,4220,0,0,0.0
SPY,,1,709,685.26,PUT,0,0,0,0,0.0
SPY,,1,710,685.26,CALL,4,9737,0,0,0.0
SPY,,1,710,685.26,PUT,0,0,0,0,0.0
SPY,,1,711,685.26,CALL,51,2766,0,0,0.0
SPY,,1,711,685.26,PUT,0,0,0,0,0.0
SPY,,1,712,685.26,CALL,0,5307,0,0,0.0
SPY,,1,712,685.26,PUT,0,0,0,0,0.0
SPY,,1,713,685.26,CALL,0,6540,0,0,0.0
SPY,,1,713,685.26,PUT,0,0,0,0,0.0
SPY,,1,714,685.26,CALL,10,8310,0,0,0.0
SPY,,1,714,685.26,PUT,0,0,0,0,0.0
SPY,,1,715,685.26,CALL,0,8474,0,0,0.0
SPY,,1,715,685.26,PUT,0,1,0,0,0.0
SPY,,1,716,685.26,CALL,0,4592,0,0,0.0
SPY,,1,716,685.26,PUT,0,0,0,0,0.0
SPY,,1,717,685.26,CALL,0,1667,0,0,0.0
SPY,,1,717,685.26,PUT,0,0,0,0,0.0
SPY,,1,718,685.26,CALL,0,5056,0,0,0.0
SPY,,1,718,685.26,PUT,0,0,0,0,0.0
SPY,,1,719,685.26,CALL,0,5159,0,0,0.0
SPY,,1,719,685.26,PUT,0,0,0,0,0.0
SPY,,1,720,685.26,CALL,3,5337,0,0,0.0
SPY,,1,720,685.26,PUT,18,1,0,0,0.0
SPY,,1,721,685.26,CALL,0,13340,0,0,0.0
SPY,,1,721,685.26,PUT,18,0,0,0,0.0
SPY,,1,722,685.26,CALL,0,1719,0,0,0.0
SPY,,1,722,685.26,PUT,0,0,0,0,0.0
SPY,,1,723,685.26,CALL,0,1366,0,0,0.0
SPY,,1,723,685.26,PUT,0,0,0,0,0.0
SPY,,1,724,685.26,CALL,0,31,0,0,0.0
SPY,,1,724,685.26,PUT,0,1,0,0,0.0
SPY,,1,725,685.26,CALL,0,6221,0,0,0.0
SPY,,1,725,685.26,PUT,0,0,0,0,0.0
SPY,,1,726,685.26,CALL,0,0,0,0,0.0
SPY,,1,726,685.26,PUT,0,0,0,0,0.0
SPY,,1,730,685.26,CALL,0,4490,0,0,0.0
SPY,,1,730,685.26,PUT,0,0,0,0,0.0
SPY,,1,735,685.26,CALL,0,2730,0,0,0.0
SPY,,1,735,685.26,PUT,0,0,0,0,0.0
SPY,,1,740,685.26,CALL,0,2349,0,0,0.0
SPY,,1,740,685.26,PUT,0,0,0,0,0.0
SPY,,1,745,685.26,CALL,0,766,0,0,0.0
SPY,,1,745,685.26,PUT,0,0,0,0,0.0
SPY,,1,750,685.26,CALL,0,770,0,0,0.0
SPY,,1,750,685.26,PUT,0,0,0,0,0.0
SPY,,1,755,685.26,CALL,0,756,0,0,0.0
SPY,,1,755,685.26,PUT,0,0,0,0,0.0
SPY,,1,760,685.26,CALL,0,646,0,0,0.0
SPY,,1,760,685.26,PUT,0,0,0,0,0.0
SPY,,1,765,685.26,CALL,0,517,0,0,0.0
SPY,,1,765,685.26,PUT,0,0,0,0,0.0
SPY,,1,770,685.26,CALL,0,2490,0,0,0.0
SPY,,1,770,685.26,PUT,0,0,0,0,0.0
SPY,,1,775,685.26,CALL,0,66,0,0,0.0
SPY,,1,775,685.26,PUT,0,0,0,0,0.0
SPY,,1,780,685.26,CALL,0,101,0,0,0.0
SPY,,1,780,685.26,PUT,0,0,0,0,0.0
SPY,,1,785,685.26,CALL,0,51,0,0,0.0
SPY,,1,785,685.26,PUT,0,0,0,0,0.0
SPY,,1,790,685.26,CALL,0,527,0,0,0.0
SPY,,1,790,685.26,PUT,0,0,0,0,0.0
SPY,,1,795,685.26,CALL,0,2102,0,0,0.0
SPY,,1,795,685.26,PUT,0,0,0,0,0.0
SPY,,1,800,685.26,CALL,0,2156,0,0,0.0
SPY,,1,800,685.26,PUT,0,0,0,0,0.0
SPY,,1,805,685.26,CALL,0,2855,0,0,0.0
SPY,,1,805,685.26,PUT,0,0,0,0,0.0
SPY,,1,810,685.26,CALL,0,564,0,0,0.0
SPY,,1,810,685.26,PUT,0,0,0,0,0.0
SPY,,1,815,685.26,CALL,0,594,0,0,0.0
SPY,,1,815,685.26,PUT,0,0,0,0,0.0
SPY,,1,820,685.26,CALL,0,2572,0,0,0.0
SPY,,1,820,685.26,PUT,0,0,0,0,0.0
SPY,,1,825,685.26,CALL,0,104,0,0,0.0
SPY,,1,825,685.26,PUT,0,0,0,0,0.0
SPY,,1,830,685.26,CALL,0,2174,0,0,0.0
SPY,,1,830,685.26,PUT,0,0,0,0,0.0
SPY,,1,835,685.26,CALL,0,0,0,0,0.0
SPY,,1,835,685.26,PUT,0,0,0,0,0.0
SPY,,1,840,685.26,CALL,0,4000,0,0,0.0
SPY,,1,840,685.26,PUT,0,0,0,0,0.0
SPY,,1,845,685.26,CALL,0,2899,0,0,0.0
SPY,,1,845,685.26,PUT,0,0,0,0,0.0
SPY,,1,850,685.26,CALL,0,25977,0,0,0.0
SPY,,1,850,685.26,PUT,0,0,0,0,0.0
SPY,,1,855,685.26,CALL,0,0,0,0,0.0
SPY,,1,855,685.26,PUT,0,0,0,0,0.0
SPY,,1,860,685.26,CALL,0,0,0,0,0.0
SPY,,1,860,685.26,PUT,0,0,0,0,0.0
SPY,,1,865,685.26,CALL,0,204,0,0,0.0
SPY,,1,865,685.26,PUT,0,0,0,0,0.0
SPY,,1,870,685.26,CALL,0,0,0,0,0.0
SPY,,1,870,685.26,PUT,0,0,0,0,0.0
SPY,,1,875,685.26,CALL,0,0,0,0,0.0
SPY,,1,875,685.26,PUT,0,0,0,0,0.0
SPY,,1,880,685.26,CALL,0,0,0,0,0.0
SPY,,1,880,685.26,PUT,0,0,0,0,0.0
SPY,,1,885,685.26,CALL,0,0,0,0,0.0
SPY,,1,885,685.26,PUT,0,0,0,0,0.0
SPY,,1,890,685.26,CALL,0,0,0,0,0.0
SPY,,1,890,685.26,PUT,0,0,0,0,0.0
SPY,,1,895,685.26,CALL,0,20,0,0,0.0
SPY,,1,895,685.26,PUT,0,0,0,0,0.0
SPY,,1,900,685.26,CALL,0,0,0,0,0.0
SPY,,1,900,685.26,PUT,0,0,0,0,0.0
SPY,,4,500,685.26,CALL,0,10,0,0,0.0
SPY,,4,500,685.26,PUT,0,59,0,0,0.0
SPY,,4,505,685.26,CALL,0,2,0,0,0.0
SPY,,4,505,685.26,PUT,0,19,0,0,0.0
SPY,,4,510,685.26,CALL,0,0,0,0,0.0
SPY,,4,510,685.26,PUT,0,147,0,0,0.0
SPY,,4,515,685.26,CALL,0,0,0,0,0.0
SPY,,4,515,685.26,PUT,0,172,0,0,0.0
SPY,,4,520,685.26,CALL,0,0,0,0,0.0
SPY,,4,520,685.26,PUT,0,1709,0,0,0.0
SPY,,4,525,685.26,CALL,0,0,0,0,0.0
SPY,,4,525,685.26,PUT,0,501,0,0,0.0
SPY,,4,530,685.26,CALL,0,0,0,0,0.0
SPY,,4,530,685.26,PUT,0,3,0,0,0.0
SPY,,4,535,685.26,CALL,0,7,0,0,0.0
SPY,,4,535,685.26,PUT,0,712,0,0,0.0
SPY,,4,540,685.26,CALL,0,0,0,0,0.0
SPY,,4,540,685.26,PUT,0,859,0,0,0.0
SPY,,4,545,685.26,CALL,0,0,0,0,0.0
SPY,,4,545,685.26,PUT,0,209,0,0,0.0
SPY,,4,550,685.26,CALL,0,0,0,0,0.0
SPY,,4,550,685.26,PUT,0,55,0,0,0.0
SPY,,4,555,685.26,CALL,0,0,0,0,0.0
SPY,,4,555,685.26,PUT,20,158,0,0,0.0
SPY,,4,560,685.26,CALL,0,0,0,0,0.0
SPY,,4,560,685.26,PUT,0,646,0,0,0.0
SPY,,4,565,685.26,CALL,0,0,0,0,0.0
SPY,,4,565,685.26,PUT,0,72,0,0,0.0
SPY,,4,570,685.26,CALL,0,0,0,0,0.0
SPY,,4,570,685.26,PUT,3,142,0,0,0.0
SPY,,4,575,685.26,CALL,0,0,0,0,0.0
SPY,,4,575,685.26,PUT,0,305,0,0,0.0
SPY,,4,580,685.26,CALL,0,0,0,0,0.0
SPY,,4,580,685.26,PUT,0,247,0,0,0.0
SPY,,4,585,685.26,CALL,0,0,0,0,0.0
SPY,,4,585,685.26,PUT,15,562,0,0,0.0
SPY,,4,590,685.26,CALL,0,0,0,0,0.0
SPY,,4,590,685.26,PUT,16,188,0,0,0.0
SPY,,4,595,685.26,CALL,0,1,0,0,0.0
SPY,,4,595,685.26,PUT,43,214,0,0,0.0
SPY,,4,600,685.26,CALL,20,11,0,0,0.0
SPY,,4,600,685.26,PUT,29,316,0,0,0.0
SPY,,4,605,685.26,CALL,1,1,0,0,0.0
SPY,,4,605,685.26,PUT,42,255,0,0,0.0
SPY,,4,610,685.26,CALL,0,0,0,0,0.0
SPY,,4,610,685.26,PUT,3,156,0,0,0.0
SPY,,4,615,685.26,CALL,0,41,0,0,0.0
SPY,,4,615,685.26,PUT,1,333,0,0,0.0
SPY,,4,620,685.26,CALL,0,5,0,0,0.0
SPY,,4,620,685.26,PUT,5,1173,0,0,0.0
SPY,,4,625,685.26,CALL,5,1,0,0,0.0
SPY,,4,625,685.26,PUT,14,1671,0,0,0.0
SPY,,4,630,685.26,CALL,0,3,0,0,0.0
SPY,,4,630,685.26,PUT,126,2134,0,0,0.0
SPY,,4,635,685.26,CALL,0,21,0,0,0.0
SPY,,4,635,685.26,PUT,70,1464,0,0,0.0
SPY,,4,638,685.26,CALL,0,0,0,0,0.0
SPY,,4,638,685.26,PUT,0,0,0,0,0.0
SPY,,4,639,685.26,CALL,0,0,0,0,0.0
SPY,,4,639,685.26,PUT,0,0,0,0,0.0
SPY,,4,640,685.26,CALL,0,68,0,0,0.0
SPY,,4,640,685.26,PUT,67,2205,0,0,0.0
SPY,,4,641,685.26,CALL,0,0,0,0,0.0
SPY,,4,641,685.26,PUT,1,0,0,0,0.0
SPY,,4,642,685.26,CALL,0,0,0,0,0.0
SPY,,4,642,685.26,PUT,24,0,0,0,0.0
SPY,,4,643,685.26,CALL,0,0,0,0,0.0
SPY,,4,643,685.26,PUT,5,0,0,0,0.0
SPY,,4,644,685.26,CALL,0,0,0,0,0.0
SPY,,4,644,685.26,PUT,0,0,0,0,0.0
SPY,,4,645,685.26,CALL,0,7,0,0,0.0
SPY,,4,645,685.26,PUT,67,1928,0,0,0.0
SPY,,4,646,685.26,CALL,0,0,0,0,0.0
SPY,,4,646,685.26,PUT,0,0,0,0,0.0
SPY,,4,647,685.26,CALL,0,0,0,0,0.0
SPY,,4,647,685.26,PUT,0,0,0,0,0.0
SPY,,4,648,685.26,CALL,0,0,0,0,0.0
SPY,,4,648,685.26,PUT,1,0,0,0,0.0
SPY,,4,649,685.26,CALL,0,0,0,0,0.0
SPY,,4,649,685.26,PUT,0,0,0,0,0.0
SPY,,4,650,685.26,CALL,2,80,0,0,0.0
SPY,,4,650,685.26,PUT,117,11815,0,0,0.0
SPY,,4,651,685.26,CALL,0,0,0,0,0.0
SPY,,4,651,685.26,PUT,52,0,0,0,0.0
SPY,,4,652,685.26,CALL,0,0,0,0,0.0
SPY,,4,652,685.26,PUT,3,0,0,0,0.0
SPY,,4,653,685.26,CALL,0,2,0,0,0.0
SPY,,4,653,685.26,PUT,6,303,0,0,0.0
SPY,,4,654,685.26,CALL,0,0,0,0,0.0
SPY,,4,654,685.26,PUT,8,450,0,0,0.0
SPY,,4,655,685.26,CALL,2,6,0,0,0.0
SPY,,4,655,685.26,PUT,107,4938,0,0,0.0
SPY,,4,656,685.26,CALL,0,0,0,0,0.0
SPY,,4,656,685.26,PUT,29,537,0,0,0.0
SPY,,4,657,685.26,CALL,0,1,0,0,0.0
SPY,,4,657,685.26,PUT,13,290,0,0,0.0
SPY,,4,658,685.26,CALL,0,9,0,0,0.0
SPY,,4,658,685.26,PUT,62,509,0,0,0.0
SPY,,4,659,685.26,CALL,1,24,0,0,0.0
SPY,,4,659,685.26,PUT,475,241,0,0,0.0
SPY,,4,660,685.26,CALL,0,43,0,0,0.0
SPY,,4,660,685.26,PUT,519,4013,0,0,0.0
SPY,,4,661,685.26,CALL,1,3,0,0,0.0
SPY,,4,661,685.26,PUT,272,1229,0,0,0.0
SPY,,4,662,685.26,CALL,0,22,0,0,0.0
SPY,,4,662,685.26,PUT,284,898,0,0,0.0
SPY,,4,663,685.26,CALL,4,29,0,0,0.0
SPY,,4,663,685.26,PUT,84,985,0,0,0.0
SPY,,4,664,685.26,CALL,0,24,0,0,0.0
SPY,,4,664,685.26,PUT,741,2499,0,0,0.0
SPY,,4,665,685.26,CALL,5,11,0,0,0.0
SPY,,4,665,685.26,PUT,310,5070,0,0,0.0
SPY,,4,666,685.26,CALL,1,7,0,0,0.0
SPY,,4,666,685.26,PUT,123,990,0,0,0.0
SPY,,4,667,685.26,CALL,6,33,0,0,0.0
SPY,,4,667,685.26,PUT,166,1110,0,0,0.0
SPY,,4,668,685.26,CALL,14,4,0,0,0.0
SPY,,4,668,685.26,PUT,328,1081,0,0,0.0
SPY,,4,669,685.26,CALL,15,19,0,0,0.0
SPY,,4,669,685.26,PUT,199,2147,0,0,0.0
SPY,,4,670,685.26,CALL,44,118,0,0,0.0
SPY,,4,670,685.26,PUT,1048,4236,0,0,0.0
SPY,,4,671,685.26,CALL,6,61,0,0,0.0
SPY,,4,671,685.26,PUT,317,1838,0,0,0.0
SPY,,4,672,685.26,CALL,22,79,0,0,0.0
SPY,,4,672,685.26,PUT,304,892,0,0,0.0
SPY,,4,673,685.26,CALL,34,172,0,0,0.0
SPY,,4,673,685.26,PUT,170,1907,0,0,0.0
SPY,,4,674,685.26,CALL,63,589,0,0,0.0
SPY,,4,674,685.26,PUT,202,1965,0,0,0.0
SPY,,4,675,685.26,CALL,42,772,0,0,0.0
SPY,,4,675,685.26,PUT,1582,7675,0,0,0.0
SPY,,4,676,685.26,CALL,71,643,0,0,0.0
SPY,,4,676,685.26,PUT,389,3227,0,0,0.0
SPY,,4,677,685.26,CALL,255,1022,0,0,0.0
SPY,,4,677,685.26,PUT,363,1844,0,0,0.0
SPY,,4,678,685.26,CALL,445,2105,0,0,0.0
SPY,,4,678,685.26,PUT,1078,1886,0,0,0.0
SPY,,4,679,685.26,CALL,434,1511,0,0,0.0
SPY,,4,679,685.26,PUT,1332,1651,0,0,0.0
SPY,,4,680,685.26,CALL,1504,3096,0,0,0.0
SPY,,4,680,685.26,PUT,1873,3788,0,0,0.0
SPY,,4,681,685.26,CALL,1101,1733,0,0,0.0
SPY,,4,681,685.26,PUT,2244,1430,0,0,0.0
SPY,,4,682,685.26,CALL,1390,2030,0,0,0.0
SPY,,4,682,685.26,PUT,2400,1329,0,0,0.0
SPY,,4,683,685.26,CALL,2031,3348,0,0,0.0
SPY,,4,683,685.26,PUT,4306,3198,0,0,0.0
SPY,,4,684,685.26,CALL,4281,1885,0,0,0.0
SPY,,4,684,685.26,PUT,1679,1847,0,0,0.0
SPY,,4,685,685.26,CALL,5071,5700,0,0,0.0
SPY,,4,685,685.26,PUT,1264,2593,0,0,0.0
SPY,,4,686,685.26,CALL,1807,3493,0,0,0.0
SPY,,4,686,685.26,PUT,188,2128,0,0,0.0
SPY,,4,687,685.26,CALL,2076,1759,0,0,0.0
SPY,,4,687,685.26,PUT,113,926,0,0,0.0
SPY,,4,688,685.26,CALL,2932,2837,0,0,0.0
SPY,,4,688,685.26,PUT,94,1519,0,0,0.0
SPY,,4,689,685.26,CALL,1924,1803,0,0,0.0
SPY,,4,689,685.26,PUT,67,779,0,0,0.0
SPY,,4,690,685.26,CALL,3873,4769,0,0,0.0
SPY,,4,690,685.26,PUT,393,2897,0,0,0.0
SPY,,4,691,685.26,CALL,1069,3007,0,0,0.0
